,id,title,extract
603,113916,Erika Eleniak,"Erika Eleniak est une actrice américaine, née le 29 septembre 1969 à Glendale en Californie.
Elle est notamment connue pour son rôle de Shauni McClain dans la série télévisée à succès Alerte à Malibu (Baywatch), et sa participation au film Piège en haute mer (Under Siege) avec Steven Seagal. Elle a également été la playmate du mois de juillet 1989 du magazine Playboy."
604,114058,Charte de la langue française,"La Charte de la langue française (communément appelée la loi 101) est une loi définissant les droits linguistiques de tous les citoyens du Québec et confirmant le français comme langue officielle de la province.
Proposée par le ministre du Développement culturel Dr Camille Laurin, la loi est adoptée à l'Assemblée nationale du Québec le 26 août 1977 par le gouvernement péquiste de René Lévesque. La loi survient trois ans après la loi sur la langue officielle (la loi 22), votée par le gouvernement Bourassa en juillet 1974. Avant cette date, le Québec était de facto la seule province du Canada à pratiquer le bilinguisme anglais-français au niveau institutionnel."
605,114186,Mouharram,"Le mois de mouharram (arabe : محرم ) est le premier mois du calendrier musulman un des plus importants, notamment pour les chiites. C'est l'un des quatre mois sacrés de l'islam avec rajab, dhou al qi`da et dhou al-hijja et il n'est pas rare de lire que c'est le plus sacré (Al Haram)."
606,114475,Page,
607,114481,Vieil anglais,"Le vieil anglais ou anglo-saxon est une langue parlée en Angleterre et dans le sud de l'Écosse du Ve au XIIe siècle. Elle correspond au plus ancien stade de l'histoire de la langue anglaise.
Cette langue appartient à la branche occidentale des langues germaniques. Elle est parlée par les Anglo-Saxons qui s'installent en Grande-Bretagne à partir du Ve siècle. Dans les siècles qui suivent, elle subit l'influence du latin apporté par les missionnaires chrétiens, puis celle du vieux norrois parlé par les Vikings. Après la conquête normande, en 1066, le vieil anglais est supplanté par l'anglo-normand comme langue des élites du royaume d'Angleterre. Il continue à être parlé, mais évolue sous l'influence du français, inaugurant la phase du moyen anglais."
608,114545,Éliette Abécassis,"Éliette Abécassis, née le 27 janvier 1969 à Strasbourg (Bas-Rhin), est une femme de lettres, réalisatrice et scénariste française."
609,114638,Olympic (paquebot),"Le RMS Olympic est un paquebot transatlantique britannique, construit par les chantiers Harland & Wolff pour la White Star Line. Il est le sister-ship des infortunés Titanic et Britannic. Contrairement à ces derniers, l’Olympic a eu une longue et brillante carrière (1911–1934), et en a tiré le surnom d’« Old Reliable » (en français, « le Vieux Fiable »). Cette carrière a néanmoins été marquée par plusieurs collisions avec d'autres navires. La plus importante de ces collisions, avec le croiseur HMS Hawke a eu pour principale conséquence de retarder le départ du Titanic de près d’un mois en raison des réparations de l'Olympic qui ont nécessité un transfert de main d'œuvre.
Si le naufrage de son jumeau lui a imposé une lourde refonte, l’Olympic a été jusqu’à la fin de sa carrière l’un des vaisseaux les plus importants de la compagnie. Par son tonnage, il est resté pendant vingt-trois ans le navire le plus imposant construit au Royaume-Uni avant d’être surpassé par le Queen Mary en 1934.
De nombreux éléments de décoration de l’Olympic ont été récupérés avant sa démolition et ornent désormais des hôtels, propriétés privées, et même un navire de croisière."
610,114727,Hexactinellida,"Les éponges hexactinellides ou éponges siliceuses ou encore éponges hyalines ou éponges de verre forment une classe d'éponges appartenant au groupe des Métazoaires (animaux) d’organisation très simple, mais pouvant néanmoins prendre des formes complexes et parfois constituer des récifs (autrefois sur les milliers de km²). 
Tout comme les Demosponges, elles n'ont pas de véritables tissus. Ce sont des Parazoaires."
611,114741,RTE (entreprise),"RTE, sigle du Réseau de transport d'électricité, est le gestionnaire de réseau de transport français, c'est-à-dire une entreprise de service qui gère le réseau public de transport d'électricité haute tension en France métropolitaine. Sa mission fondamentale est d’assurer à tous ses clients l’accès à une alimentation électrique économique, sûre et propre. RTE connecte ses clients par une infrastructure adaptée et leur fournit tous les outils et services qui leur permettent d’en tirer parti pour répondre à leurs besoins. À cet effet, RTE exploite, maintient et développe le réseau à haute et très haute tension. Il est le garant du bon fonctionnement et de la sûreté du système électrique. RTE achemine l’électricité entre les fournisseurs d’électricité (français et européens) et les consommateurs, qu’ils soient distributeurs d’électricité ou industriels directement raccordés au réseau de transport. 105 000 km de lignes comprises entre 63 000 et 400 000 volts et 50 lignes transfrontalières connectent le réseau français à 33 pays européens, offrant ainsi des opportunités d’échanges d’électricité essentiels pour l’optimisation économique du système électrique.
Les lignes à basse et moyenne tension françaises ne sont pas du ressort de RTE. Elles sont essentiellement exploitées par Enedis (anciennement ERDF, filiale de distribution électrique d'EDF) mais aussi par d'autres entreprises de distribution électrique locales comme Électricité de Strasbourg ou l'Usine d'électricité de Metz."
612,114815,Parc national de Bryce Canyon,"Le parc national de Bryce Canyon (en anglais : Bryce Canyon National Park) est un parc national américain situé dans le Sud de l'Utah.
D'une superficie de 145 km2, le parc est renommé pour ses formations géologiques composées de roches colorées aux formes coniques et âgées de dizaines de millions d'années. Le parc est constitué de zones élevées et semi-arides, et présente un ensemble d'immenses amphithéâtres naturels parsemés de nombreux hoodoos produits par l'érosion du plateau de Paunsaugunt.
L'occupation humaine de la région remonte à une dizaine de milliers d'années mais aucune preuve archéologique n'indique pourtant que l'Homme y vit en permanence. Les régions environnantes du parc sont habitées par des peuplades précolombiennes entre le IIe siècle et le XIIe siècle, puis par des Amérindiens Païutes qui y limitent leurs activités à la chasse et la cueillette.
Les premiers explorateurs européens parviennent au sud de l'Utah à la fin du XVIIIe siècle et les premiers colons, des mormons, s'y installent à la fin du XIXe siècle. À la suite du travail que le charpentier Ebenezer Bryce effectue dans la région, cette petite communauté nomme le lieu Bryce Canyon. Il s'agit cependant d'un amphithéâtre naturel et non d'un canyon. En 1928, Bryce Canyon et sa région environnante deviennent un parc national. Les membres du personnel du National Park Service ont depuis pour mission de protéger les richesses du parc tout en accueillant et en sensibilisant le million de touristes qui visitent le parc chaque année."
613,115562,Partition des Indes,"La partition des Indes (en hindi भारत का बँटवारा, en ourdou ہندوستان کی تقسیم, en anglais Partition of India) est le partage basé sur la démographie religieuse de l'empire colonial britannique des Indes en deux États indépendants : le dominion du Pakistan, à majorité musulmane (aujourd'hui la république islamique du Pakistan et la république populaire du Bangladesh), et le dominion de l'Inde, à majorité hindoue (aujourd'hui la république de l'Inde).
La partition est entrée en vigueur le 15 août 1947 avec l’Indian Independence Act de 1947. Elle a provoqué l'un des plus grands déplacements de population de l'histoire : 12,5 millions de personnes ont rejoint l'un ou l'autre des nouveaux pays, occasionnant de quelques centaines de milliers à un million de morts. La nature violente de la partition envenime encore aujourd'hui les relations entre l'Inde et le Pakistan.
La partition des Indes incluait le partage des provinces du Bengale et du Pendjab entre les deux nouveaux pays. Le Bengale oriental est devenu une partie du dominion du Pakistan (nommée Pakistan oriental à partir de 1956 et jusqu'à l'indépendance du Bangladesh en 1971) ; le Bengale-Occidental a rejoint l'Union indienne et en forme aujourd'hui un État. L'Ouest de la Province du Pendjab, dont la ville de Lahore a rejoint le Pakistan, forme aujourd'hui le Pendjab pakistanais et le territoire fédéral d'Islamabad alors que l'Est de la province, dont la ville d'Amritsar a rejoint l'Inde, est aujourd'hui divisé entre le Pendjab indien, l'Himachal Pradesh, l'Haryana et Chandigarh. 
La partition incluait aussi la division entre les deux pays de l'Indian Civil Service, de l'armée de l'Inde, de la Marine royale des Indes et des chemins de fer, ainsi que celle du trésor public et des autres services administratifs.
L’Indian Independence Act laissait aux États princiers la liberté de choisir le pays qu'ils voulaient rejoindre, ou encore de former leur propre État indépendant. Ceux-ci ont presque tous pris la décision de rejoindre soit l'Inde ou le Pakistan. Seule la principauté d'Hyderābād a refusé, entrainant une intervention armée de l'Inde. L'État princier de Junagadh a signé son accession au Pakistan, qui a été empêché par l'intervention de l'Armée indienne. Le Cachemire, État à majorité musulmane, a opté pour rejoindre l'Inde, majoritairement hindoue, provoquant la première guerre indo-pakistanaise."
614,115802,Cavaquinho,"Le cavaquinho est un instrument de musique d'origine portugaise à quatre cordes pincées ressemblant à une guitare. Il peut aussi être désigné sous le nom de machimbo, machim, machete, braguinha (du nom de la ville de Braga). La forme du cavaquinho de Madère, appelé machete, est - avec le rajão - l'instrument qui est à l'origine de la création du ukulélé hawaiien (classé par certains auteurs comme une forme du cavaquinho).
Cet instrument s'est répandu au Brésil où il reçoit parfois le nom de cavaco (dont cavaquinho est le diminutif). On le trouve aussi au Cap-Vert. On le retrouve aussi dans d'autres musiques, par exemple il en existe un dérivé dans le Kroncong de la Musique indonésienne, parfois avec seulement trois cordes.
Son origine remonte à la guitare baroque espagnole, et plus particulièrement dans sa version à quatre cordes de la Renaissance, appelée guiterne, qui engendra, côté espagnol, le cuatro vénézuélien."
